text	label	prediction
不好看，没有沈腾这部电影就费了，不要浪费钱，不如等线下再看。	负面	负面
太棒了，和ta一起去看	正面	正面
独行月球，喜欢💕	正面	正面
还好还行吧，适合小朋友看	负面	正面
没有豆瓣评的那么差，也没有期待中的那么好，喜剧吗，看过后能开心笑过就好了	正面	正面
好看，不错挺好的	正面	正面
剧情很不错，有些遗憾，但遗憾才是人生常态 🌟 推荐	正面	正面
有点像流浪地球	正面	正面
一个人的信念感真的很重要 加油	正面	正面
感觉还可以，好评率太高，所以期望值高	正面	正面
有笑点，有泪点，有深意。 搞笑，感动，向上。 麻花近年最棒的作品。 独孤月，我们回家！	正面	正面
还行 这个题材拍成正剧会更好 玛丽有些地方演技没接住还是会有点尬 笑点泪点都有 中规中矩吧	正面	正面
挺好看的电影，2D看的很舒服，不像3D看完那么累，沈腾特别搞笑，画面也不错	正面	正面
值得一看的。超级无敌喜欢沈腾马丽	正面	正面
很好看，笑点很多，也很感人。真的是让人哭笑不得😂！！	正面	正面
剧情温馨搞笑	正面	正面
挺好看的，感人	正面	正面
搞笑，喜剧推荐	正面	正面
真的很无聊，营销号做的不错👍	负面	负面
还不错，不愧是沈腾主演的片子	正面	正面
不如李焕英，有点强行CP，强行煽情	负面	负面
非常好看值得	正面	正面
你一中这类一呢特有多做头赢你	正面	正面
跟朋友一起去的，感觉还可以	正面	正面
超级难看，没有达到开心麻花的水准。不推荐看！	负面	负面
还可以，整体效果前期搞笑，后期伤感。	正面	正面
怎么说呢，座无虚席好看至极	正面	正面
很不错，含腾量100%	正面	正面
有点意思，看见沈腾就想笑。	正面	正面
因为疫情影院零星几个人，有一种包场的感觉前面笑的很放肆，泪点笑点多的一批在独孤月以为世界真的就剩自己放弃时全世界为他点起星星之火，还有顶流刚子不愧是顶流！！以及韬韬的假发真的是我影响最深的笑点，小女孩的哭戏也是很赞👍🏻最主要的是虽然是一个镜头但是确实很好笑的徐志胜🤦🏻‍♂️(脱口秀届鹿晗)其实从一早开始独孤月就不是单恋！！🥺(我不管)	正面	正面
科幻而又感人	正面	正面
还可以，跟想象的不是特别一样。含腾量高。	正面	正面
挺不错的，建议观看	正面	正面
电影院不咋地	正面	负面
含腾量高。挺不错的	正面	正面
鬼节看电影。。。	正面	负面
都不错都不错	正面	正面
非常喜欢，好看	正面	正面
根本不知所云。	负面	负面
俩人的表演可谓是精彩绝伦，喜剧中的科幻，本质还是喜剧片。都说悲剧是喜剧的内核，从独孤月被丢下的那一刻起就想哭。科幻片的基调永远是沉重和孤独，但人类总是在黑暗中不停追寻着光明。  以星环为戒，流星是我送你最璀璨的礼物。  独行月球冲啊！！！！！！！！！！	正面	正面
看过了，非常好看	正面	正面
挺好的，推荐看	正面	正面
美得很，感动得很	正面	正面
还行，就那样吧	正面	正面
还行吧剧情简单	正面	正面
非常的赞，值得推荐	正面	正面
很好太好看了	正面	正面
还可以的，推荐	正面	正面
很好看，我觉得因人而异吧，反正我觉得好看	正面	正面
超级好看快来看吧	正面	正面
超级好看，超级赞	正面	正面
好久没有看过这么棒的喜剧了，沈腾再一次证明了自己是一个出色的演员，能够吸引观众们的兴趣，影片虽然还是以喜剧为主，但是电影里恰到好处的经典配乐加上其生动的表演，为电影更增添了色彩，剧情方面包袱推动了剧情的前进，使电影更加有趣，最后，这部电影的特效部分尤为出色，完全可以当做科幻片去欣赏，建议在IMAX、杜比等特效厅观看。	正面	正面
不错 😂 笑点  🎉闪光点	正面	正面
挺好的，值得推荐	正面	正面
烂片，妥妥的烂片！给1分都怕导演骄傲起来 拍第二部！！！烂到家。	负面	负面
干净又卫生！	正面	正面
真的算是好看的电影，个人比较喜欢这种不是为了感动而感动，类似无名之辈这种以喜剧方式渲染情感的！推荐	正面	正面
好看默默^_^	正面	正面
不错？！？！	正面	正面
1分都不想给，烂片还钱！	负面	负面
很有喜剧感。	正面	正面
个人感觉剧情还可以，不过没有以前开心麻花拍的更好笑。	正面	正面
挺好的，好笑	正面	正面
很好看，不止搞笑剧情演技完全在线，沈马组合永远的经典！！非常推荐大家去看	正面	正面
好看好看开心麻花的电影一部也没有错过	正面	正面
还不错，就是票价有点高	正面	正面
无聊的电影，睡觉了	负面	负面
太搞笑了很好看	正面	正面
好看不多说。。	正面	正面
可以，真是搞笑	正面	正面
你永远可以相信沈腾和马丽	正面	正面
好看。有笑点，有泪点。赞👍	正面	正面
笑点一般般，泪点不存在，勉强给个及格分	负面	正面
不错！看了两遍	正面	正面
还不错，有泪点有笑点，题材也好，还有点科幻片的感觉，科技风不错，可以说是一次大制作了，就是个人觉得笑点比杀手不太冷静差了点意思	正面	正面
无厘头搞笑，挺好	正面	正面
不错，搞笑的搞笑，也有泪点	正面	正面
很好，这类题材的电影真的非常有意思，让人从人性角度去看待身边的人和事，尤其一个人被扔在月球，看着遥远的地球，心里真的让人很难受，那里才是我们的家，突然有种看到自己父母的感觉，当看到地球被小星星撞击后发生毁灭，那种寻死觅活的样子真的让我们很感慨，加油，希望中国能出更好这样优秀的电影🎬	正面	正面
特别搞笑很好	正面	正面
#独行月球# 这部含腾量超高的麻花科幻喜剧电影可以说是相当精彩 🌟 推荐 可以二刷，三刷了！ 借用电影里台词：难过归难过，该吃吃，该喝喝。	正面	正面
笑点尴尬 剧情拖拽没有逻辑 强行煽情 唯一的好的就是配乐是天花板	负面	负面
我觉得很好😭😭😭	正面	正面
很喜欢，很久没有看到完整度接近完美的电影了	正面	正面
很好看的一部电影，特别加上沈腾马丽这对CP，这种含蓄又深刻的情感流露让人动容，其实影片中他们在一起的时间不多，可是让人看了就觉得他们对彼此有深情。	正面	正面
一颗星给沈腾和马丽 ，另一颗给观众席笑点低的观众	负面	负面
不错，非常好看的电影。	正面	正面
还可以，刚子拉车时音乐好听	正面	正面
故事反转，欢笑之后有感动	正面	正面
整部电影还是靠沈腾演技支撑！要说搞笑片真的一般，不过电影中的几句台词很喜欢“遇到什么困难，都不能轻言放弃”	正面	正面
搞笑中又深受感动，沈腾的演技一如既往地精彩	正面	正面
有笑点  有泪点，不错！沈腾从来没有让人失望	正面	正面
笑笑笑。嗯嗯	正面	正面
还可以，剧情一般般。。	正面	正面
开始的震撼与搞笑让人笑到流泪，结尾的英勇让人哭到流泪	正面	正面
一般一般般啦	负面	负面
还行吧！笑点不多	正面	正面
很好看，要去看	正面	正面
感觉非常不错	正面	正面
含腾量百分百确实搞笑 值得一看	正面	正面
强烈推荐，难得的佳作	正面	正面
看见沈腾就想笑	正面	正面
电影不错就是电影院没人，体验了一次包场	正面	正面
故事角度不错。演员演技也ok。最后的选择也有了英雄主义的味道。	正面	正面
加油，再写仨字就能发表评论了	正面	正面
非常喜欢，而且很感人	正面	正面
太好看啦 爱死沈叔叔啦！！！！！	正面	正面
沈郎永不才尽	正面	正面
非常棒！精灵旅社万岁！	正面	正面
非常好看，也很精彩	正面	正面
含腾量极高🥰笑点满满	正面	正面
好电影，真的好看，全程无尿点	正面	正面
不错啊，很值得一看	正面	正面
好电影 无需多言	正面	正面
可以可以稳当	负面	正面
还可以，一般	负面	正面
剧情不错，拍的真不错，沈腾马丽一直没让我失望过。	正面	正面
还行，觉得袋鼠月球飞天的那一刻很帅	正面	正面
电影很好看，让我体会到了归去，也无风雨也无晴的人生哲理，值得去看	正面	正面
如果是真喜剧就好了，不要煽情。不要升华。不要拔高！	正面	正面
还不错可以看	正面	正面
不错不错…………	正面	正面
我说真的 非常之无聊 低级趣味 浮夸 悬浮，全程没笑没哭，本人笑点不高的，算是我看过这么多电影以来最差的了	负面	负面
宇宙这么大，我们终会再见	正面	正面
😂 笑点 有的	正面	正面
好看，值得去看一下	正面	正面
很有意义，传达正能量	正面	正面
推荐推荐，味道不错，干净卫生。	正面	正面
非常好看啊 沈腾居然给我看哭了	正面	正面
好极了棒极了	正面	正面
内容充实又有趣	负面	正面
店里的装修风格感觉很简约时尚，又带点小特色，很适合📷拍照噢	正面	正面
融合了喜剧煽情元素，配乐相当优秀。喜欢金刚鼠，可以二刷！	正面	正面
有喜有忧 有挑战人性时刻。挺不错的	正面	正面
不错，感人，希望在出好作品	正面	正面
挺好看的 看电影就是为了笑一笑	正面	正面
一般般，不太喜欢。	正面	负面
我也想要刚子	正面	正面
保护环境 保护环境 保护环境 好看 能拯救人类的 还是人类自己	正面	正面
我先表达一下我自己的观点，首先这个电影真的是笑点很足，而且除了春节档有电影能跟这个相提并论吗？而且沈马CP也确实很磕，强行煽情肯定是有一点的，但是我们不用把它说的这么难听，总体来说已经是一部不错，值得去尝试的电影了，不是任何电影都是完美的，喜欢就是喜欢，不喜欢就是不喜欢，这都很正常。饰演刚子的人演技也超高，在分别的那段真的让我流泪了，彩蛋也可以是一个转折的一个点，希望大家都客观评论，谢谢	正面	正面
不知道这个9.3分怎么来的	负面	正面
1分给沈腾，剧本负100分，商业诈骗	负面	负面
不限时这一点真的爱了，可以慢慢悠悠的享受整个过程，被治愈了体验感非常不错，分泌了超多多巴胺，超级快乐！	正面	正面
和婶婶婶婶玩了个游戏都玩	正面	正面
为了沈腾马丽去看的，果然开心麻花还得是沈马组合最有看头，其他人也很棒啦 看的时候一会哭一会笑一会感动的，虽然没有夏目特烦恼那么搞笑好看，但真的挺好看的 含腾量100%，期待开心麻花下一部作品	正面	正面
