评分	评论
1	哈哈哈每次买券都给我一种赚到了的感觉，不买不是人，下次继续冲服务很不错，还配有专业人员的指导，安全感🈶️虽然今天人有点多，但是服务人员配置齐全，服务很到位，态度也很不错虽然位置有点难找，但胜在人少，没有嘈杂的环境，整个氛围非常nice，不错子😁餐厅环境很安静，菜品也是一如即往的精致，分量也很足，好评！为这难得的氛围和服务，我也必须来个好评，赞赞赞完全不会踩雷的一家店，大家放心大胆来，跟描述的基本没差太划算了！用了优惠券绝了，食物份量还很足，下次一定还会再买的！环境非常不错，味道也很棒，快馋死我了，是个聚餐的好去处这家店其实最让我惊喜的是服务，虽然是遇到点小问题，但是工作人员一直道歉并帮忙解决，真的是客户至上啊一进门真的是惊艳到了，环境特别不错，是周围环境最好的了，性价比非常高真的太好玩了，又解压又锻炼身体，真是不错的体验食材特别新鲜，真的是超有诚信的商家，平台的优惠券也很划算，会越做越好滴！环境整体不错，设施齐全，也很符合防疫标准，不错很轻松的环境，香薰味道也好闻，高级真的超级满意，根据推荐来的，省了自己慢慢做功课的时间，省时又省力，赞赞有非常大的落地窗，空气循环很好，条件非常不错
1	好看！立意深刻！强推！
1	挺催泪的 很好看
1	剧情还是很不错的，带孩子看，三观传递都很正，值得一看！
1	独孤月最后用他的坚持感动了马蓝星，很好
1	沈腾，马丽，这个组合还是最棒的👍  还有那只可爱的金刚袋鼠😊  前面搞笑，后面感动，值得观看！
1	故事情节太简单了
0	没那么搞笑吧！
1	电影中规中矩，各元素综合，观感很好。
1	非常不错，印象非常好。
1	好，真的不错👍
1	特别好的一部电影，期待最佳票房。
1	好的很，好的很
1	沈马yyds！！！！！
1	剧情，笑点，泪点，价值观 近年最好看的电影，喜欢沈腾的表演，为了喜剧倾尽自己的形象，致敬🫡
1	感觉题材比较新颖，但是觉得煽情部分有点多。奔着戏剧去的，再有就是结局不够完美。整体还可以有笑点有泪点
0	好看，影院差评，没有爆米花😡
1	值得推荐，感觉不错
1	超级喜欢沈腾马丽，剧情好喜欢
1	喜剧之王，沈腾称得上这个称号！总是给大家带来欢乐，虽然剧情很老套！
1	好好看，还不错
1	真的很好看 一定要去看！！！！！！！
1	特效不错，剧情牵强，笑点一般
1	就几个高潮好笑点
1	推荐去看 整体来说还是好看的
1	刚看完沈腾马丽主演的《独行月球》，我笑了我哭了我激动了我释然了。我在问我自己，如果我是独孤月，我会这样选择么？会去救刚子么，会去救全人类牺牲我自己么？我体会着独孤月的孤独到绝望到希望，我追问自己多次，追问自己的内心，结果是，我会。因为我不是在救其他人， 我是在救我自己。如果你不知道我在说什么，请和我一起欣赏2022人类命运共同体佳作，《独行月球》。如果可以，我希望给他打个十分+的分数，这是开心麻花的突破，也是中国电影史的突破。革命乐观主义精神，永垂不朽！
1	刚子太可爱了，唯一的泪点就在刚子那里！
1	挺搞笑 好看 喜欢沈腾
1	激励性强适合孩子们看！！！！！！！！
1	好看！推荐一下
1	一开始以为是沈腾一个人被落在地球，怎么被救回的故事，看了开头一段后以为和最近那部末世世界，一人一狗一机器人的故事类似，是沈腾和一只猴子，不是，是一只刚子一起的故事。后来发现还是借鉴了火星救援，然后又发现，居然还结合了很多科幻宇宙拯救题材的故事里常见的事件。以及一些疫情期间和之后的梗词。  总结来说，就是没想到自流浪地球之后，最好的一部国产宇宙题材的科幻电影，居然还是一群专门演喜剧的人拍的喜剧。  打分肯定给高了，但这么久没去电影院了，又是一种疫情时期很多梗和疫情之后对生活的鼓励融合在一起的感觉的电影，就给了满分。
1	不错，值得去影院看
0	真的很一般
1	影片很赞，电影院全是蚊子，环境特别差，大家不要去红旗茂电影院了
1	🌟 推荐:满天星 😭 哭点:后面比较感人，感性的人可能容易哭 🌅 画面:后面的特效倒是挺炫酷 😂 笑点:开局就有了笑点，前面大部分都是很搞笑的 😊 演技:我腾哥的演技还是很抗打的! 📚 剧本:有些类似于《流浪地球》，都是属于那种牺牲自我，保护大家的精神。让我喜欢的一点是整个电影人类的表现都非常的纯粹团结，这是难得的。 🥚 彩蛋:马蓝星再次登上了火箭
0	没看懂要袋鼠这个情节干什么
1	搞笑程度一般吧，科幻元素较少，特效差强人意。
1	前半段还行 后面感情戏份太重
1	看完感觉很不错，沈腾演技好
1	和女朋友一起看的，挺好看的，虽然几乎全程都在看我的乖乖宝哈哈哈哈 我实在是太爱她了
1	剧情反转反转再反转。非常好的一部电影。
0	一点不好看，买票后悔
1	很好，今天第一次跟女朋友牵手
1	剧情还是非常不错，值得推荐。
0	从头到尾我都没找笑
1	搞笑点特别多，含腾量是真的多，沈腾你是来搞笑的吧？
1	当代卓别林，国产周星驰，喜剧日渐衰微的时代，只有沈腾能扛起旗帜，没有一个人能够代替他的存在，也许他的电影不够高级，也许他作品没有深度，阳春白雪注定曲高和寡，下里巴人才是王道。
1	各种名场面 不错很搞笑
1	非常好，沙发很舒服
1	虽然有点离谱，但是还是挺有意思的，看的不是两个人的感情，而且全人类对未来的希望与向往
1	好看，强推，搞笑中带着些浪漫
1	非常棒 值得观看
0	纯纯的垃圾片！
1	挺喜欢喜剧的。生活那么苦，总要一些开心的东西。但是结局不太喜欢
1	太好看啦 刚子好可爱呀
0	对沈腾期望太高
1	真的感动到哭了，细节满满，笑点也很丰富，完全不会尴尬
1	好看，喜剧效果很强
1	剧情不错，笑中带泪
0	这么严肃的故事情节拍成了搞笑片一点都不好笑…
1	笑中带泪，从个人角度上升到人类角度，沈叔叔真的很棒！沈马组合冲！！！
1	感人加搞笑，刚子顶流
1	都还可以，就是中间那段手电筒照亮太空有点怪怪的
1	非常满意质量很好
1	好极啦 真的 好感动
1	太棒了，推荐
1	很有情怀 我个人觉得很好看 也很感动
1	好看，特别的好看
1	很好笑的电影，也比较感人吧
0	不怎么好看，现在的电影越来越不好看了
1	值得去看，有笑点有泪点
1	真的是我看过最好看的一部，很感人 😭 哭点  😊 演技
1	很不错，剧情很精彩，也很有创意～
0	是真的很无聊好吗，很失望还尴尬，开心麻花现在真的没啥品质，强行煽情搞笑剧情很空洞没内涵，朋友都睡着了，我也忍不住打了好几个哈欠，8点开始，8.30就想走了，坚持到9点果断撤退，个人不喜，不过旁边有个大哥全程都在哈哈笑，只能说仁者见仁 智者见智
1	全程孩子都在笑，整个影院也是笑声不断。
1	有些笑点比较尬，但是总体还是挺好的，最后煽情部分虽然有点刻意但我还是哭到不行，只能说沈腾演得真的很棒
1	还行，前面不错，最后结局不行，跟流浪地球差不多
0	还可以，喜剧片！
1	沈叔叔你别哭呀！！！
1	总体来说还不错，但是感觉不是那么的搞笑
1	还可以 就是我有点想睡觉
1	好看好看，推荐去看，有快乐有眼泪
1	好看，笑点密集，煽情部分也好看，不是那种硬煽
0	一直卡！！！
1	挺搞笑的，适合带孩子看
1	嗯啦开心哦辜鸿铭魔攻德军
1	非常好看，笑点很多，也很感动
1	腾哥，从没让我们失望过
1	还可以，就来了这么多次没有踩过雷，非常不错，想来的可以冲了
1	还可以，属于麻花风格
1	很搞笑，特感人，
1	冲着沈腾马丽，有笑有泪
1	很不错👍很推荐🫡
1	剧情很新颖，前期搞笑，后期哭死啊
1	很不错，剧情泪点和搞笑部分交错，是我看过科幻里面比较出色的
1	超级又有点感动
0	电影不错，选了个4D大错特错，检票人员也不吭，我一个孕妇给我晃来晃去，看到一大半停电，感觉心情超不好，本来是小厅选座显示隔行坐，结果全坐满了，也是无语了
1	精品，2022年必刷的喜剧片，从头笑到尾，没想到最后又来个反转，开心麻花yyds
1	还不错，挺开心的的
1	很好，很逗，
1	这部电影真的超级好看，感人。
1	这么多年  腾哥终于把自己演死一回   笑中有泪的好片子
1	剧情很棒 有让人捧腹大笑的画面也有感人至深的情景，不错！
1	无法超越腾哥的西红柿首富
1	好，真的好看
1	看喜剧电影，感受的却是孤独，电影不错。喜剧的影子里倒影着孤独，就像我们大多数人一样，平凡甚至平庸，碌碌无为，每天为了生存，在日复一日年复一年的重复起床上班下班做饭收拾屋子，最后躺在床上睡觉等待第二天往复。现如今网络上五彩斑斓的夜生活只存在于小部分人，大部分人偶尔逛下街看场电影甚至窝在家里打游戏就已经是生活的全部颜色，更多人依然为了生存而奔波着，生活生存一字之差，天差地别。电影里沈腾的角色，一个“中间人”可以说是拥有高学历的高端人才，甘愿做不喜欢的工作，看喜剧电影，感受的却是孤独，电影不错。喜剧的影子里倒影着孤独，就像我们大多数人一样，平凡甚至平庸，碌碌无为，每天为了生存，在日复一日年复一年的重复起床上班下班做饭收拾屋子，最后躺在床上睡觉等待第二天往复。现如今网络上五彩斑斓的夜生活只存在于小部分人，大部分人偶尔逛下街看场电影甚至窝在家里打游戏就已经是生活的全部颜色，更多人依然为了生存而奔波着，生活生存一字之差，天差地别。
1	为了看沈腾😂
1	精准施治我我我
0	小品一个，无聊透顶
1	还不错，很搞笑
1	很好看。特效值回票价，不输流浪地球。
1	期望值太高的话会有的失望😞
1	建议不要选太晚的时间，容易困
1	好很好非常好
1	这部影片挺好
1	be了，真的意难平
0	能给我看睡着的影片，笑点有但不多，我不知道影评的好评是刷的还是什么，只适合带小孩看，别的真不如神探对决，以后开心麻花的影片还是三思而后行，没有西虹市首富打磨的那么细腻，我的评价是不看也罢
0	中规中矩的电影没有太多的惊喜
1	不错 但是删改太多原作剧情了 很多好笑的点都没有。。。平心而论只看了电影的话确实很不错了 漫画太优秀了无法超越…
1	非常不错。好看好看。很搞笑
1	一部好的喜剧就是前面搞笑，后面温情，看到后面的时候真的哭的稀里哗啦
1	剧情很棒！画质很棒！太喜欢了！又搞笑又感人！沈腾太有才了！
1	结局有点遗憾 剧情还是很多欢笑点
1	永远相信腾哥 这片真能冲！
1	还行，挺好看的！
1	剧情很不错哦，看起来很有感觉，画面感挺不错的，科幻加喜剧，给你不一样的体验！
1	剧情比较紧凑，笑中带泪，好看的。
1	开心麻花作品 好看 幽默风趣 感动
1	怎么说呢.个人觉得一般.
1	剧情新颖，搞笑、感染力强。
1	还可以看看，假期如果没事的话，期待太高了！
0	一般不好看啊
0	普通，没多少亮点
1	宇宙的浪漫，星海的浩瀚，人类，生如蚁而美如神。
1	导演，咱能不能尝试一下靠别的吃饭
0	有点无聊，看困了
1	还挺好看的，有欢乐有感动
1	含腾量很高。nice
1	前期很好笑，后事很感动，希望我们没有英雄，没个人都是普通人
1	剧情搞笑但又煽情，挺不错的
1	真的挺好的！
1	有泪点，有笑点，甚好
1	特别赞赞赞赞
1	好看，支持开心麻花
1	超级棒的剧！！
1	很好看 推荐_
1	含腾量很大，哈哈哈哈
1	#独行月球# 含腾量极高，这是马丽和沈腾时隔7年后再次一起演电影，真的不愧是麻花的电影，笑中带泪，腾哥在剧中的表现也能看出不愧是出演过《飞驰人生》的人，车技相当帅气。黄子韬饰演的1号线艺人青岛方言，虽然只有几句，但是很吸精。葫芦丝儿不愧是黄才伦出演的，绝对的“即兴我熟”。还有就是金刚鼠，这位真的表现相当的耀眼，不愧是腾哥评价除了吃和睡就是揍我。 请带好纸巾，要不然口罩就是它的家。
